title,text,resume,authors,date,keywords,source
Watch live: President Zelensky visits Sweden to strengthen support for Ukraine,"For free real time breaking news alerts sent straight to your inbox sign up to our breaking news emails Sign up to our free breaking news emails Please enter a valid email address Please enter a valid email address SIGN UP I would like to be emailed about offers, events and updates from The Independent. Read our privacy notice Thanks for signing up to the

Breaking News email {{ #verifyErrors }} {{ message }} {{ /verifyErrors }} {{ ^verifyErrors }} Something went wrong. Please try again later {{ /verifyErrors }}

Ukrainian president, Volodymyr Zelensky, and Swedish prime minister, Ulf Kristersson, are holding a joint press conference, with the NATO candidate offering ‘condolences’ for the ongoing Russian invasion.

“Not only do our flags have the same colours...but the relationships between our two countries go back hundreds of years”, Kristersson said during his opening statement.

It’s the first time Zelensky has visited the country since the invasion began in early 2022.

On his trip, the pair have reportedly had discussion about how ‘Sweden and the rest of the world’ can ‘support’ Ukraine going forward.

Kristersson reminded listeners that Sweden has already sent 2.2 billion euros worth of support to the country, and will continue its military support, including providing ‘spare parts and ammunition’.

“It’s my strong belief that Ukraine belongs here with us in the European family”, he said of Ukraine’s desire to join the EU.",Resume283,[],2023-08-19 12:35:31+00:00,"['sign', 'live', 'sweden', 'strengthen', 'visits', 'verifyerrors', 'sent', 'president', 'watch', 'zelensky', 'ukraine', 'breaking', 'support', 'email', 'valid']",the_independent_articles
Foxconn billionaire Terry Gou says he will seek Taiwan’s presidency as independent candidate,"For free real time breaking news alerts sent straight to your inbox sign up to our breaking news emails Sign up to our free breaking news emails Please enter a valid email address Please enter a valid email address SIGN UP I would like to be emailed about offers, events and updates from The Independent. Read our privacy notice Thanks for signing up to the

Breaking News email {{ #verifyErrors }} {{ message }} {{ /verifyErrors }} {{ ^verifyErrors }} Something went wrong. Please try again later {{ /verifyErrors }}

Terry Gou, the billionaire founder of the electronics giant Foxconn, declared Monday that he will run as an independent candidate for president in Taiwan's 2024 election, ending months of speculation.

At a news conference, Gou criticized the governing Democratic Progressive Party, saying its policies have “brought Taiwan into the risk of war” with China, which claims the self-ruled island democracy as part of its territory.

He said Taiwan also needs new approaches on the economy and other matters at home. “Domestically, the national policy direction is filled with all sorts of mistakes. There’s no way to solve the difficulties of Taiwanese industry and people’s livelihoods,” he said.

Gou's Foxconn, formally known as Hon Hai Precision Industry Co., is a major supplier to Apple and has factories in China.

He has long had presidential aspirations. He ran in the 2019 election but lost as Tsai Ing-wen of the Democratic Progressive Party easily won re-election.

This time around, Gou initially sought to become the candidate for the Kuomingtang, the opposition party that is friendly to China. However, the party selected New Taipei City Mayor Hou Yu-ih as its candidate.

Gou said he felt he has something to contribute on the issues that matter to Taiwan's people.

“I have not seen substantive discussions of policy recently, especially on the topics of cross straits relations (with China), economic development or international relations ... ,” he said.

Gou said he would work as president for Taiwanese society’s unity, because unity was critical to Taiwan's future.",Resume284,[],2023-08-28 16:55:41+00:00,"['china', 'foxconn', 'gou', 'presidency', 'sign', 'terry', 'verifyerrors', 'taiwans', 'unity', 'candidate', 'valid', 'breaking', 'email', 'billionaire', 'independent', 'party', 'seek']",the_independent_articles
ANALYSIS - Does Brics expansion mean a new global order?,"For free real time breaking news alerts sent straight to your inbox sign up to our breaking news emails Sign up to our free breaking news emails Please enter a valid email address Please enter a valid email address SIGN UP I would like to be emailed about offers, events and updates from The Independent. Read our privacy notice Thanks for signing up to the

Breaking News email {{ #verifyErrors }} {{ message }} {{ /verifyErrors }} {{ ^verifyErrors }} Something went wrong. Please try again later {{ /verifyErrors }}

When British economist Jim O’Neill coined the “Bric” acronym about two decades ago to denote Brazil, Russia, India and China, he was writing about investment opportunities in nations set to become the world’s top emerging economies.

Then a Goldman Sachs banker, he did not think that the four countries will borrow his idea to form a transnational bloc eight years later in 2009.

Now, the five-member group of developing nations has agreed to expand the alliance further to include Argentina, Ethiopia, Iran, Saudi Arabia, Egypt and United Arab Emirates in a bid to provide a counterweight to the dominance of Western alliances in global affairs.

""This membership expansion is historic,"" Chinese president Xi Jinping, the bloc’s most stalwart proponent of the enlargement, said. ""It shows the determination of Brics countries for unity and cooperation with the broader developing countries.""

The six new candidates will formally become members on 1 January 2024, South African president Cyril Ramaphosa said when he named the countries during a three-day leaders’ summit he is hosting in Johannesburg.

""Brics has embarked on a new chapter in its effort to build a world that is fair, a world that is just, a world that is also inclusive and prosperous,"" Ramaphosa said.

""We have consensus on the first phase of this expansion process and other phases will follow.""

The expansion adds economic heft to Brics whose current members are China – the world’s second-largest economy – as well as Brazil, Russia, India and South Africa.

The move is also aimed at increasing Brics’s clout as a champion of so-called Global South nations, many of which feel unfairly treated by international institutions dominated by the United States and other wealthy Western nations, explains professor Swaran Singh, an international relations professor at India’s Jawaharlal Nehru University.

“Expansion of Brics or Brics were never meant for challenging any other system,” he says.

“They were supposed to create an alternative platform to provide some opportunity for least developed and developing countries to participate in international decision making, which automatically perhaps indirectly implies that there is some discomfort with the way international decision making has happened inside the post-second World War international organizations,” he tells The Independent.

“And therefore they were presenting an alternative to create space for these developing countries. And if it is expanding, that means that there is an increasing desire and demand in the world for a platform like this.”

President of China Xi Jinping, president of Brazil Luiz Inacio Lula da Silva, South African president Cyril Ramaphosa and prime minister of India Narendra Modi gesture during the 2023 Brics Summit at the Sandton Convention Centre in Johannesburg on 24 August 2023 (AFP via Getty Images)

More than 40 countries expressed interest in joining Brics, with 22 formally asking, representing a disparate pool of potential candidates – from Iran to Argentina – motivated largely by a desire to level a global playing field many consider rigged against them.

United Nations secretary-general Antonio Guterres also attended Thursday’s expansion announcement, reflecting the bloc’s growing influence as he echoed its longstanding calls for reforms of the UN Security Council, International Monetary Fund, and World Bank.

""Today’s global governance structures reflect yesterday’s world,"" he said. ""For multilateral institutions to remain truly universal, they must reform to reflect today’s power and economic realities.""

And while the criteria for inclusion of new members remains unclear, those invited to join the bloc reflect individual Brics members’ desires to bring allies into the club.

Brazilian president Luiz Inacio Lula da Silva had vocally lobbied for neighbour Argentina’s inclusion while Egypt has close commercial ties with Russia and India. The entry of oil powers Saudi Arabia and UAE highlights their drifting away from the United States’s orbit and ambition to become global heavyweights in their own right.

Russia and Iran have found common cause in their shared struggle against US-led sanctions and diplomatic isolation. With their economic ties deepening in the wake of Moscow’s invasion of Ukraine, Vladimir Putin used his address to lambast the West, highlight the threat they posed to traditional values in developing nations, and signal the emergence of a multi-polar world.

South African president Cyril Ramaphosa and prime minister of India Narendra Modi shake hands during the 2023 Brics Summit at the Sandton Convention Centre in Johannesburg on 24 August 2023 (AFP via Getty Images)

""Make no mistake: this is not just about trade,” says Daniel Silke, director of the South Africa-based Political Futures consultancy. “This is about the fragmentation and political polarisation we are seeing in the world,"" he notes, adding that China had cited threats of a new Cold War with Washington as a reason to expand.

""The world... has entered a new period of turbulence and transformation,"" Xi said on Wednesday. ""We, the Brics countries, should always bear in mind our founding purpose of strengthening ourselves through unity.""

But Singh argues that while the individual countries may have their own national agenda when they address the Brics, “when it comes to collective, the declaration and the tone is much generic”.

“It’s not appearing at all as anti-West. It seeks reforms in the IMF. That is a fair thing that they have been talking about democratizing International institutions.”

“But of course, Iran and Russia would be looking at Brics as their platform if they are getting isolated. This will be the collective which they will kind of depend on.

“So I can understand that Tehran and Moscow would have a very different take on how they see their participation in Brics.

“But overall, Brics is able to balance the tone and you have seen moderation in the final declaration which doesn’t kind of become jingoistic exactly the way Russia would like it to be or Iran would like it to be.

“And of course, Russia, China, India have always said we oppose unilateral sanctions on Iran. So in that sense, you can see the same tone in the final declaration.”

Though home to about 40 per cent of the world’s population and a quarter of global gross domestic product, internal divisions have long hobbled Brics ambitions of becoming a major player on the world stage.

Brics countries have economies that are vastly different in scale and governments with often divergent foreign policy goals. And as a result, the West does not really see Brics as a serious threat to western blocs.

It was evident in the statement by White House national security advisor Jake Sullivan last Tuesday who noted that Washington does not see them as ""evolving into some kind of geo-political rival to the United States or anyone else"" due to divergence on critical issues.

President of Brazil Luiz Inacio Lula da Silva, president of China Xi Jinping, South African president Cyril Ramaphosa, prime minister of India Narendra Modi and Russia’s foreign minister Sergei Lavrov attend the 2023 Brics Summit at the Sandton Convention Centre in Johannesburg on 24 August 2023 (AFP via Getty Images)

The view is not unsubstantiated.

Its heavyweight members – China and India – are often at odds: New Delhi is more friendly to the West and has military deals with the United States, while it is in sometimes violent conflict with Beijing over their Himalayan border.

For Russian president Vladimir Putin the bloc is a forum to jab at the West that has sought to isolate Moscow over its invasion of Ukraine. But Lula used the summit to reiterate Brazil’s position of ""defending sovereignty (and) territorial integrity"" of countries, in an apparent swipe at Russia over its invasion of Ukraine.

“I doubt that an expanded Brics can pose any real challenge to existing blocs - Brics has always been incoherent politically speaking – while the Russians and Chinese have had a clear anti-West agenda, India and the rest do not necessarily see the world this way,” says Jabin Thomas Jacob, an associate professor specialising in China’s domestic politics and foreign relations at New Delhi’s Shiv Nadar University.

“India has issues with Western economic domination but it is much closely aligned with the West on matters of international law and norms than it is with China or Russia.

“The Brics countries might look like they have taken a neutral stance on the Russian invasion but there are differences between them,” says Jabin. “Clearly, China is much more invested in a Russian victory while the others are much more concerned about a quick end to the conflict and disruption in the grain and energy markets.”

Additional reporting by agencies",Resume285,[],2023-08-27 08:51:19+00:00,"['expansion', 'analysis', 'china', 'south', 'nations', 'order', 'india', 'international', 'russia', 'countries', 'president', 'world', 'does', 'global', 'brics', 'mean']",the_independent_articles
Watch live: President Zelensky visits Sweden to strengthen support for Ukraine,"For free real time breaking news alerts sent straight to your inbox sign up to our breaking news emails Sign up to our free breaking news emails Please enter a valid email address Please enter a valid email address SIGN UP I would like to be emailed about offers, events and updates from The Independent. Read our privacy notice Thanks for signing up to the

Breaking News email {{ #verifyErrors }} {{ message }} {{ /verifyErrors }} {{ ^verifyErrors }} Something went wrong. Please try again later {{ /verifyErrors }}

Ukrainian president, Volodymyr Zelensky, and Swedish prime minister, Ulf Kristersson, are holding a joint press conference, with the NATO candidate offering ‘condolences’ for the ongoing Russian invasion.

“Not only do our flags have the same colours...but the relationships between our two countries go back hundreds of years”, Kristersson said during his opening statement.

It’s the first time Zelensky has visited the country since the invasion began in early 2022.

On his trip, the pair have reportedly had discussion about how ‘Sweden and the rest of the world’ can ‘support’ Ukraine going forward.

Kristersson reminded listeners that Sweden has already sent 2.2 billion euros worth of support to the country, and will continue its military support, including providing ‘spare parts and ammunition’.

“It’s my strong belief that Ukraine belongs here with us in the European family”, he said of Ukraine’s desire to join the EU.",Resume286,[],2023-08-19 12:35:31+00:00,"['sign', 'live', 'sweden', 'strengthen', 'visits', 'verifyerrors', 'sent', 'president', 'watch', 'zelensky', 'ukraine', 'breaking', 'support', 'email', 'valid']",the_independent_articles
Drone footage shows moment Russian naval ship attacked,"Drone footage has captured the moment a Russian naval ship was damaged during an attack on the Black Seaport in Novorossiysk.

This video was allegedly recorded by a Ukrainian maritime kamikaze drone during its attack on the Russian naval base on Thursday night.

While Russia’s regional governor in Novorossiysk – near Crimea – insisted no damage was inflicted, the source told Reuters that the Olenegorsky Gornyak warship “received a serious breach and currently cannot conduct its combat missions”.",Resume287,['Lucy Leeson'],2023-08-04 13:12:24+00:00,"['source', 'russian', 'attack', 'shows', 'footage', 'naval', 'warship', 'video', 'told', 'ship', 'ukrainian', 'drone', 'moment', 'attacked']",the_independent_articles
"Nuclear catastrophe threat is ‘great and growing’, over 100 top medical journals warn","For free real time breaking news alerts sent straight to your inbox sign up to our breaking news emails Sign up to our free breaking news emails Please enter a valid email address Please enter a valid email address SIGN UP I would like to be emailed about offers, events and updates from The Independent. Read our privacy notice Thanks for signing up to the

Breaking News email {{ #verifyErrors }} {{ message }} {{ /verifyErrors }} {{ ^verifyErrors }} Something went wrong. Please try again later {{ /verifyErrors }}

The threat of a nuclear catastrophe is “great and growing” under the current global political environment, over 100 top medical journals have warned in a joint editorial.

Current efforts to control nuclear arms, as well as those for non-proliferation are “inadequate” to protect the world’s population against the threat of nuclear war, the editors of the journals warned, while pointing to the danger underlined by growing tensions between many nuclear armed states.

“As editors of health and medical journals worldwide, we call on health professionals to alert the public and our leaders to this major danger to public health and the essential life support systems of the planet – and urge action to prevent it,” the editors of journals like Lancet, BMJ, JAMA and the New England Journal of Medicine said in the op-ed.

They also warned of the increasing risk of rapid escalation with the modernisation of nuclear arsenals by many countries, including China and the US.

Citing an example, the editors noted that hypersonic missiles under constant development by many countries decrease the time available to distinguish between an attack and a false alarm.

“Any use of nuclear weapons would be catastrophic for humanity,” they said.

“Even a ‘limited’ nuclear war involving only 250 of the 13,000 nuclear weapons in the world could kill 120 million people outright and cause global climate disruption leading to a nuclear famine, putting two billion people at risk,” the editorial said.

Once a nuclear weapon is detonated in any part of the world, escalation to an all-out nuclear war can occur rapidly.

They called for the prevention of any use of nuclear weapons as an urgent public health priority, adding that fundamental steps be taken to abolish all nuclear weapons.

The editors called on health professional associations worldwide to support efforts urging the adoption of a “no first use policy” and urge all states currently involved in conflicts to publicly and unequivocally pledge that they will not use nuclear weapons in these conflicts.

“The danger is great and growing. The nuclear armed states must eliminate their nuclear arsenals before they eliminate us,” they wrote.",Resume288,[],2023-08-03 09:22:44+00:00,"['warn', 'nuclear', 'sign', 'growing', 'great', 'catastrophe', 'verifyerrors', 'weapons', 'medical', 'health', 'public', 'war', 'editors', 'threat', 'warned', '100', 'journals']",the_independent_articles
Daredevil’s tragic final Instagram posts before plunging 68 floors to his death,"For free real time breaking news alerts sent straight to your inbox sign up to our breaking news emails Sign up to our free breaking news emails Please enter a valid email address Please enter a valid email address SIGN UP I would like to be emailed about offers, events and updates from The Independent. Read our privacy notice Thanks for signing up to the

Breaking News email {{ #verifyErrors }} {{ message }} {{ /verifyErrors }} {{ ^verifyErrors }} Something went wrong. Please try again later {{ /verifyErrors }}

A daredevil who fell 68 floors to his death shared photos of the sky-high buildings he loved to climb in his final Instagram posts.

Remi Lucidi, 30, was climbing the Tregunter Tower complex in Hong Kong when he fell to his death, reportedly becoming trapped outside a penthouse.

In a picture posted to Instagram on 16 July, Mr Lucidi posed for a selfie whilst hanging off the stairs at the top of a large building in Gabrovo, Bulgaria. The caption eerily read: “Life is too short to chase unicorns.”

Just one week ago, he posted what would be his last photo of the Hong Kong skyline, accompanied by the caption “Hong Kong” with a love heart emoji.

Having started his endeavours as a stuntman in 2016, earlier posts depict his views from the tops of towering buildings across the likes of Dubai, Bangkok and Warsaw. With 12.8K followers, many of his selfies see him clinging to building spires without any protective gear.

Geotagged in Malaysia, a post from February - in celebration of his 30th birthday and marked with a cake emoji - shows him smiling amidst a sunny background and a leafy green forest.

When he arrived at the Tregunter Tower complex, Mr Lucidi told security that he was visiting a friend on the 40th floor. According to Hong Kong officials, his claim was challenged but the stuntman quickly caught a lift before they could properly cross-examine his excuse.

The South China Morning Post reported that, after reaching the 68th floor, he began frantically knocking on a window. Startling a maid inside, he lost his footing and fell shortly afterwards.

However, an official statement and the cause of death have not yet been released by the authorities in Hong Kong.

Populated with videos of extreme sports, Mr Lucidi’s sports camera was found at the scene. He had been staying at a hostel in Tsim Sha Tsui, with the owner, Gurjit Kaur, later telling the Post that the 30-year-old “healthy and fit and happy faced.”

""He told me he was going to hike a mountain when I asked where he was going. He said he wanted to hike a lot when he was here”, Mr Kaur added, noting that he felt “very sad” at the news of his death.

Mr Lucidi’s social media has now become inundated with tributes. His last photo, taken from Times Square in Causeway Bay, Hong Kong, has seen Instagram users wishing him “eternal respect.”

“Lived his life to the fullest always seeking adventure, didn’t let fear get in the way,” one person wrote. “Life is truly short, rest easy brother...”

“He lived his life fully. Not many can say that”, another added.",Resume289,[],2023-08-01 03:01:01+00:00,"['tragic', 'instagram', 'plunging', 'life', 'posts', 'kong', 'sign', 'fell', 'death', 'verifyerrors', 'post', 'floors', 'hong', 'lucidi', 'daredevils', 'mr', '68', 'final']",the_independent_articles
Pakistan explosion: Moment bomb explodes at political rally as death toll rises,"This is the terrifying moment a bomb exploded at a political rally held by the supporters of Maulana Fazlur Rehman in northwestern Pakistan.

At least 54 people have been killed in the blast which happened on the outskirts of Khar, the capital of Bajor district in Khyber Pakhtunkhwa.

Nearly 200 people, including children, were also injured. Some of those seriously wounded were airlifted to a hospital in the provincial capital, Peshawar.

Footage from the scene also showed people being put into ambulances and the blast area being cordoned off, with emergencies declared at local hospitals.",Resume290,['Lucy Leeson'],2023-07-31 10:33:36+00:00,"['supporters', 'rises', 'seriously', 'pakistan', 'bomb', 'rally', 'toll', 'capital', 'terrifying', 'moment', 'showed', 'blast', 'death', 'political', 'scene', 'explosion', 'explodes', 'rehman', 'wounded']",the_independent_articles
Watch as Niger ruling party headquarters torched by coup supporters,"This is the moment supporters of mutinous soldiers in Niger ransacked and set fire to the ruling party headquarters of President Mohamed Bazoum.

Demonstrators in Niamey can be heard cheering as flames rise behind the burning headquarters of the ruling Nigerian Party for Democracy and Socialism.

Emergency services can be seen tackling the blaze as thick black smoke fills the sky. The remains of charred vehicles in the vicinity can also be seen.

Demonstrator Garba Souley said: “There are many things that can justify this coup d’etat.”",Resume291,['Lucy Leeson'],2023-07-28 08:29:09+00:00,"['headquarters', 'things', 'torched', 'supporters', 'vicinity', 'coup', 'vehicles', 'tackling', 'ruling', 'souley', 'watch', 'thick', 'niger', 'party']",the_independent_articles
Why do sharks attack humans?,"For free real time breaking news alerts sent straight to your inbox sign up to our breaking news emails Sign up to our free breaking news emails Please enter a valid email address Please enter a valid email address SIGN UP I would like to be emailed about offers, events and updates from The Independent. Read our privacy notice Thanks for signing up to the

Breaking News email {{ #verifyErrors }} {{ message }} {{ /verifyErrors }} {{ ^verifyErrors }} Something went wrong. Please try again later {{ /verifyErrors }}

Shark attacks can be a rare occurrence, but the BBC’s latest documentary ‘Why Sharks Attack’ has no doubt caught the eyes of many, sparking questions and fears of shark attacks while swimming in open waters.

During the filming of the show, a sudden shark attack took place at Sahl Hasheesh Resort in Eygpt in 2022. Elisabeth Sauer, 68, was named as the victim and was said to be snorkelling in shallow water less than two meters deep when she was bitten. Ms Sauer did not survive the attack and was pronounced dead before reaching the hospital.

This year, a 23-year-old Russian tourist named Vladimir Popov also lost his life after being mauled to death by a tiger shark off Eygpt’s Red Sea resorts.

Sharks attack humans when they mistake swimmers for seals, footage shows

Video footage of the man was taken from the beach appearing to show him screaming as the attack unfolded.

So far this year, there have been 46 publicly reported shark attacks, seven of which were fatal, according to TrackingSharks.com.

And so, the question remains - why do sharks attack humans? Here’s everything we know:

(Getty Images/iStockphoto)

Why do sharks attack humans?

According to the Shark Research Institute, there are over 400 plus species of shark around the world, which include great white sharks, tiger sharks and bull sharks.

Roger Tabor, a biologist, naturalist and broadcaster, tells The Independent that the bull shark has been linked to an “increase in attacks on surfers in the USA”. He said these attacks are “not so likely to be fatal, but [the shark] will take limbs.”

Mr Tabor says the likelihood of being attacked by a shark is quite low and the risk of drowning is “some 4,000 times greater, and even being killed by a cow is more likely than by a shark, as is the way with statistics cows and waters are far more widespread across the landmass.”

However, there are certain areas which may have a higher shark population which therefore “increases the probability of contact”.

Shark attacks are often put into different categories: provoked and unprovoked. According to the Shark Attack Files, backed by Florida Museum, worldwide last year there were a total of 57 unprovoked shark bites on humans and 32 provoked bites.

The International Shark Attack files reported over 500 unprovoked shark attacks between 2010 and 2019.

“Unprovoked bites” are defined as incidents in which a bite on a human occurs in the shark’s natural habitat with no human provocation of the shark.

“Provoked bites” occur when a human initiates interaction with a shark in some way. For instance, when divers are bitten after harassing or trying to touch sharks.

Mr Tabor tells The Independent: “There is no evidence to show that sharks specifically hunt people. Most sharks go for small prey, so it is only large species that have behaviour profile to attack larger prey, and specifically mammals.”

In a paper published by Eric Clua, a marine biologist and Carl Meyer, a biologist at the University of Hawaii, in the Brill Journal, they look at the Mistaken Identity Hypothesis (MIH).

The MIH theory interprets shark bikes on surfers, swimmers and snorkelers as “mistakes”, which typically means that sharks might confuse humans for their typical prey.

Mr Tabor says surfing has previously been linked to shark attacks due to the “sudden movement, similar to an animal suddenly retreating, or bright parts of wetsuits reflecting looking like a fish or similar in itself, can cause a response in the visually oriented great white.”

The paper says that although MIH may now be “widely” accepted by the general public and the scientific community, there are still some unknown gaps.

“This hypothesis assumes that ‘mistaken’ shark bites on humans result primarily from confusing visual cues and ignores the important role of other senses (e.g. hearing) in discriminating potential prey,” the paper says.

However, the authors of the paper also note that shark bites which occur in clear water cannot always be explained by MIH. It adds: “Simply stated, sharks don’t make ‘mistakes’ but instead continually explore their environments and routinely investigate novel objects as potential prey by biting them.”

TV - Shark Week (© 2022, Discovery, Inc. All Rights Reserved.)

In 1984, Timothy Tricas and John McCosker, authors of the paper Predatory Behaviour of the White Shark, note that “shark attacks the surfer because it mistakes his silhouette for that of a seal,” giving more weight to the MIH theory.

But Mr Clua and Mr Meyer argue that the “MIH remains at best an unproven hypothesis.”

Global warming and habitat damage

Mr Tabor tells The Independent that climate change may be the reason for seeing an increase in shark attacks.

He says: “People are very recent on the planet compared to sharks. Humans, 2 million years, even the ancestor of chimps and ourselves only takes it back to 6 million years ago, while sharks go back an incredible 450 million years. Seals only go back 23-24 million years and dolphins/porpoises go back twice that, not as much as sharks, but they have shared the seas a lot longer than ourselves with sharks”.

Mr Tabor adds that marine mammals “spend much more time in the sea than we do on beaches, so are far more likely to be prey,” and so, “global warming and habitat damage can move marine species including seal group & sharks. That can bring larger sharks more into contact with beaches with people, (as they have been for longer with seals).”

How can I reduce the odds of a shark bite?

(AFP via Getty Images)

The Flordia Fish and Wildlife Conservation Commission has put out advice on how people can protect themselves and reduce the chances of getting bitten - it says:

Stay in groups since sharks are more likely to bite if you are alone

Do not wander far into the water - especially without assistance

Avoid entering the water with an open wound if you are menstruating as sharks can often smell blood

Swim in areas tended by lifeguards

Do not enter the water in areas where it is known that sharks are present

Dr James Lea, CEO of the Save Our Seas Foundation tells The Independent the chances of being bitten are incredibly low, but if and when they do happen the “vast majority of bites are non-fatal, but they can of course have tragic consequences.”

Therefore, Dr Lea says: “It’s always important to be aware of risks when using waters where you may encounter sharks, and there are a few things you can do to help reduce any risk of a negative interaction.

“It’s important to swim where lifeguards are on watch, or if you have them any local programmes like Shark Spotters - they can help raise the alarm if needed and help is on hand. Swimming in groups can reduce risk, and try not to swim near diving birds or schools of fish - predators like sharks may have herded them nearshore to feed.”

Dr Lea also says people should try and avoid swimming at “dawn and dusk - these are often times sharks are actively hunting as they take advantage of low light conditions.

“Make sure you don’t swim near any fishing activity, especially if they are using bait. Things like not having or covering lots of shiny jewellery can also help, as a lot of sharks are quite visual predators looking for shiny fish.”

And last but not least, “don’t stray too far from shore, and avoid excess splashing,” Dr Lea adds.",Resume292,[],2023-07-20 19:25:57+00:00,"['bites', 'tabor', 'water', 'attack', 'shark', 'attacks', 'humans', 'sharks', 'paper', 'prey']",the_independent_articles
"Biden hails ‘unbroken’ Ukrainian people in Nato speech to spirited crowd of 10,000 - and one Trump fan","Sign up for the daily Inside Washington email for exclusive US coverage and analysis sent to your inbox Get our free Inside Washington email Please enter a valid email address Please enter a valid email address SIGN UP I would like to be emailed about offers, events and updates from The Independent. Read our privacy notice Thanks for signing up to the

Inside Washington email {{ #verifyErrors }} {{ message }} {{ /verifyErrors }} {{ ^verifyErrors }} Something went wrong. Please try again later {{ /verifyErrors }}

President Joe Biden on Wednesday hailed the “unbroken” people of Ukraine and the “incredible dignity” with which they’ve acted to repel Russia’s invading forces as he pledged on behalf of the Western world to maintain support for Kyiv’s defence for as long as necessary.

Mr Biden delivered his remarks to a boisterous crowd who’d gathered hours ahead of time to hear him speak in the Great Court at Vilnius University, following the conclusion of this year’s Nato leaders’ summit, at which leaders of the 31-member defence alliance agreed to expedite Ukraine’s bid for membership in the bloc once the war with Russia has been brought to a close.

The president, who was also met with one person in the crowd who held a sign marking him as a supporter of his predecessor, Donald Trump, noted the history of the place where he was speaking, and recalled how the Lithuanian yellow, green and red tricolour flag remained aloft outside the country’s diplomatic mission to Washington, even throughout the Soviet occupation of Lithuania.

He said some of the older attendees in the crowd would “know better than anyone how precious the right to determine your own future is,” and praised Lithuania and the other Baltic states — Estonia and Latvia — for their strenuous advocacy for Ukraine’s defence and for Kyiv’s bid for membership in Nato.

Mr Biden said that all parties involved “want this war to end,” but only on terms that will “uphold the basic principles” of the UN charter concerning national sovereignty and territorial integrity, calling those concepts “two pillars of peaceful relations among nations”.

“One country cannot be allowed to seize his neighbour territory by force,” he said, adding that Moscow “could end this war tomorrow” by pulling back Russian forces from all of Ukraine’s territory, with the caveat that Moscow “has shown thus far no interest” in such an outcome because Russian president Vladimir Putin “still wrongly believes that he can outlast Ukraine”.

“He can't believe it's their land, their country and their future and even after all this time, Putin still doubts their staying power,” Mr Biden said, adding that the Russian leader is “still making a bad bet” by thinking that the “conviction and the unity among the United States and our allies and partners will break down”.

“He still doesn't understand that our commitment, our values, our freedom is something he can never, never, ever ever walk away from. It's who we are,” he said.

“The defence of freedom is not the work of a day or a year. It's the calling of our lifetime — of all time. We’re steeled for the struggle ahead, our unity will not falter, I promise you”.

Mr Biden added that the US and Western commitment to Ukraine’s defence “will not waver”.

“Our commitment to Ukraine will not weaken. We will stand for liberty today, tomorrow, and for as long as it takes,” he said.

The president’s remarks echoed another rousing speech he delivered in Warsaw five months ago, when he pledged “unwavering” support for Ukraine’s defence and Nato’s unity less than 24 hours after a surprise visit to Kyiv.

At the time, he pledged that Ukraine “will never be a victory for Russia,” and it appears that the rest of the West is on board with Mr Biden’s plans.

In addition to the Nato leaders who gathered in Vilnius this week, Japanese Prime Minister Fumio Kishida travelled there to unveil a new joint declaration from the Group of Seven in support of Kyiv’s defence.

In remarks delivered following the G7 leaders’ session, Mr Biden said the joint declaration will “make it clear” that support for Kyiv from the world’s largest democracies “will last long into the future”.

“This starts a process by which each of our nations and any other nation who wishes to participate will negotiate long-term bilateral or security commitments with him to Ukraine. We’re going to help Ukraine build a strong capable defence across land, air and sea ... which will enforce stability in the region and deter against any and all threats,” he said.

Mr Biden reiterated the same sentiment a short time later during a bilateral meeting with Ukrainian president Volodymyr Zelensky.

He praised Mr Zelensky, the actor-turned-politician who has served as Ukraine’s leader since 2019, as having “done an enormous job” and promised that the US and its allies would “make sure that you get what you need”.

“And I look forward to the day when we’re having the meetings celebrating your official membership in Nato, so thank you for what you’re doing,” he said.

For his part, Mr Zelensky thanked the US president for his recent decision to provide Kyiv with cluster munitions for use against Russian troops on Ukrainian soil, telling Mr Biden that the move “will help us to save us”.

The announcement of the joint declaration and the meeting between Mr Biden and Mr Zelensky came after days of tension between the Ukrainian leader and his other Western counterparts over Ukraine’s prospects for membership in Nato.

While the US and many other Nato nations had been skittish about giving Ukraine a path to rapid membership while the war with Russia continues, other states have pushed for an immediate change in Kyiv’s status.

But the joint declaration — and an announcement from Nato that Ukraine could skip the Membership Action Plan previously laid out for the country’s membership bid and join at a future date post-war — appeared to smooth over the tension between the allies and the Ukrainian leader. Asked how long it would take for Nato to accept Ukraine once the war was over, Mr Biden quipped: “An hour and 20 minutes”.",Resume293,[],2023-07-12 19:09:09+00:00,"['spirited', 'membership', 'mr', 'unbroken', 'biden', 'ukraines', 'president', 'email', 'nato', 'ukraine', 'war', 'trump', 'speech', 'fan', 'defence', 'ukrainian', 'crowd', 'hails']",the_independent_articles
